customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6125-CJMNJ,Female,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.86,215.68,No
5598-HHSEF,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,95.33,590.4,No
1164-HVLAG,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),73.79,4437.14,Yes
3530-TYZGV,Female,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),113.98,0.0,No
8239-ISXNR,Female,1,Yes,Yes,10,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,44.77,456.29,No
8717-IMZFY,Male,0,Yes,No,4,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,108.32,428.91,Yes
9244-EVCQU,Female,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,100.98,5137.78,No
8160-XBXBJ,Male,0,Yes,No,70,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),45.02,3158.52,No
6573-JZZTD,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),101.07,7071.32,No
9017-GAZMH,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.0,1469.61,No
7232-XUDRL,Female,1,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.61,429.01,Yes
3377-BHZHH,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,85.99,4467.12,No
3603-AFSYA,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,41.87,204.83,No
8015-AFGUW,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,109.84,7691.67,No
1590-ISZUR,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.95,1086.87,No
8818-EUILS,Male,0,No,No,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,99.78,9.62,No
5352-GZPWY,Male,0,Yes,No,8,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),56.56,457.4,No
1333-HUAPU,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,50.49,202.93,No
7552-TCGLM,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.91,316.21,Yes
4472-EBULT,Male,1,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,70.47,4527.34,No
9138-LFIQK,Male,0,No,Yes,8,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,40.31,311.46,Yes
1674-NWLZY,Male,0,No,No,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,114.31,5727.13,Yes
3980-LBDJL,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,80.41,4419.78,No
5119-ATHGU,Male,0,No,Yes,54,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),49.19,2658.94,No
2096-RPDVN,Male,0,No,No,2,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.51,135.88,No
7309-XUUTZ,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,112.81,227.85,No
1269-YFQDT,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),83.47,1155.87,No
6885-DPMVO,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,84.29,4823.63,No
4818-PZYCT,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.91,6769.43,No
7283-MEJCD,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,102.17,6931.76,No
4772-IGDZT,Female,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.36,339.16,No
3713-KDYDB,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.92,1204.97,No
2841-FDKHL,Male,1,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.26,51.45,No
7069-HRTDC,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),93.52,4662.49,Yes
9926-DKSHO,Male,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.48,26.43,Yes
8808-JIIBH,Female,0,Yes,Yes,63,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,67.51,4251.0,No
7152-ZSRFG,Female,0,Yes,Yes,58,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),40.58,2343.91,No
9363-SDFJN,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.68,807.66,No
8974-QWJFJ,Female,1,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.36,243.36,No
5878-CQXEL,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.61,385.78,No
7952-QHJZV,Male,1,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.48,1605.65,No
8198-ARWVO,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),74.79,0.0,No
8069-HSUBX,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.48,1202.6,No
4291-GTZBV,Female,0,Yes,No,0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,60.67,0.0,No
4414-EAUOP,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.66,1361.69,No
9342-NWZKE,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,110.26,203.62,No
9811-REWKG,Male,1,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),65.81,273.73,No
2245-GGYPF,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.11,1237.11,Yes
9426-LJXGF,Male,1,Yes,No,6,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),68.69,420.17,No
9108-USAMC,Female,1,Yes,No,6,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,48.85,294.63,No
1624-NYLKF,Female,1,No,Yes,64,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,63.72,4067.91,No
2264-ZOHAM,Female,0,Yes,No,4,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,43.81,175.13,Yes
5992-KGVUJ,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,106.66,202.6,Yes
1291-JVPLH,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),95.35,89.09,Yes
2762-CGXJM,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.14,15.24,No
9299-OXVWX,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.75,509.12,No
9182-TGTKR,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.14,1279.9,No
6269-OPUOT,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.15,137.61,Yes
8147-BUJJR,Female,1,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.86,40.23,Yes
8641-GRLBB,Female,1,Yes,Yes,61,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,61.9,3781.92,Yes
7541-UQKRO,Female,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,108.12,5405.79,No
6640-TVUKA,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.48,79.29,No
6026-QETTW,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.46,135.79,No
2284-XDKPC,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,70.28,276.29,No
9112-JVPNC,Male,0,No,Yes,53,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),52.07,2754.54,No
1389-DRLFG,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.6,1164.97,No
4011-NOOCR,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,113.08,462.54,Yes
8750-DXRRF,Male,0,Yes,No,18,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),57.23,1015.5,No
6713-YOKWL,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.66,34.2,No
5383-NENTG,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.58,72.21,Yes
7574-JNPBL,Female,1,No,No,8,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),56.06,434.71,Yes
3625-EDFDV,Female,0,No,No,59,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,58.66,3461.99,No
8004-UGWPW,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.38,1374.87,No
8336-NRWJA,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,87.31,6217.71,No
1205-UUGPQ,Male,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.52,59.8,No
9199-AYPEN,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.91,1245.88,No
2819-SIXBC,Female,0,Yes,No,57,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,66.54,3780.3,No
7583-TMHKY,Female,0,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),93.24,6510.23,No
5618-FXMPJ,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),73.44,11.61,Yes
7951-WXZZA,Female,0,Yes,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,60.33,191.93,Yes
4159-OSVAG,Female,0,No,No,0,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.94,0.0,Yes
1549-SSASM,Female,0,No,No,0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),103.21,0.0,Yes
3484-EINQB,Male,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,109.45,6456.79,No
5861-NSZTE,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,111.89,667.38,Yes
7341-QUSTE,Male,0,Yes,No,53,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,46.25,2460.66,No
3365-JKTZA,Female,1,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),79.68,82.64,No
5455-SAONY,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.13,265.04,No
3262-YYEHG,Female,1,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.58,63.86,No
7777-PNFUE,Male,0,Yes,No,61,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),42.32,2567.46,No
2673-TMBOK,Male,1,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.24,1430.45,No
8565-VYHRM,Female,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,81.45,479.9,No
7508-YFMZL,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,96.43,183.21,No
5651-TRZPS,Female,1,Yes,Yes,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,45.84,43.8,Yes
1150-QEUYE,Female,0,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.6,124.79,No
5667-DLZJH,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.84,1208.37,No
1212-WPMLY,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.39,804.57,No
4936-ZKBLR,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,98.73,2466.87,No
2218-CNRRT,Male,0,Yes,No,4,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),50.62,195.03,Yes
2223-ZNYFC,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),80.12,164.65,No
5164-OTAME,Female,1,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.61,0.0,Yes
2654-HMBYV,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.62,90.74,Yes
6945-ATRDE,Female,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.42,1255.46,No
3418-ZDEDI,Female,1,Yes,Yes,2,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.69,114.03,No
8907-XETKU,Male,0,No,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.23,1848.45,No
4034-QPCDP,Male,0,No,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.06,5025.59,No
1037-AEQNE,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.3,1415.13,No
9728-YGUMO,Male,0,Yes,No,63,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.05,5056.11,Yes
2867-GCGWK,Female,0,No,No,70,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),83.1,5821.79,No
9953-NPJHN,Female,0,No,No,51,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),98.3,5006.1,No
8025-KFATN,Male,0,No,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.5,1334.04,No
2689-EEZSA,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.53,211.29,Yes
1711-QJGWE,Female,0,No,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.14,1055.98,No
8299-UHGFQ,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),52.51,406.44,Yes
1649-CHRCQ,Female,0,Yes,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),57.8,2909.34,No
4366-SCEVS,Female,0,No,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,90.27,5223.76,No
1918-TTIOE,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.78,43.85,Yes
8353-MJRPU,Female,1,No,No,50,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.32,2477.7,No
4724-TBSFL,Female,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,107.94,5930.94,No
1643-ZTYDY,Male,0,No,No,52,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,109.48,5687.2,No
5768-UFWQF,Female,0,No,Yes,68,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,45.4,3092.83,No
3484-PLAEI,Female,1,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.97,48.17,No
8445-LOEVH,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),57.2,3874.4,No
8111-CHZXM,Male,0,No,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),92.24,5368.22,No
8906-CDOKB,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.55,303.34,Yes
9194-GFMES,Female,0,Yes,No,14,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),51.21,707.58,No
5176-IBYDJ,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.86,1077.29,No
1412-UBKIS,Male,0,Yes,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.3,1266.58,Yes
2666-PDSFL,Male,1,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),90.52,4794.49,No
3614-UXSVC,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),91.28,291.38,Yes
1738-ZMCKY,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.2,233.77,Yes
4673-ONYLI,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,108.95,18.16,Yes
4001-CLUYB,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.62,1432.58,No
5353-ZGFCO,Female,0,No,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.24,1356.52,No
1443-RCEAZ,Female,0,No,Yes,1,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.91,63.06,No
5033-RLQHJ,Female,0,No,Yes,3,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,50.35,146.84,No
8059-NLRHM,Female,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.08,0.0,No
8341-FGUWV,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,58.58,184.2,Yes
2904-AGZIP,Female,0,No,Yes,56,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.32,4842.39,No
8889-UQGHM,Male,0,Yes,No,63,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,45.21,2838.41,No
3123-HDEQY,Female,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.12,200.31,No
9864-KYFQG,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,47.83,464.92,Yes
1920-YGYJI,Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,104.89,5467.6,No
7902-XXCGJ,Female,0,No,No,59,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.62,3803.15,Yes
5123-STLKQ,Female,0,Yes,Yes,8,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.44,553.83,No
1877-QHSWR,Male,0,No,Yes,70,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,75.49,5300.06,No
2405-FCSDV,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),46.34,2866.12,No
6658-AYMUC,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,55.7,3572.96,No
7259-MXPVR,Female,1,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.61,3346.83,No
